order_id,product_ids
57869,"[216, 1004]"
57870,[403]
57871,"[1073, 35]"
57872,"[1073, 1073]"
57873,"[957, 957, 365, 1073, 1073]"
57874,"[365, 502, 1073, 1004, 1004]"
57875,"[403, 365, 502, 502, 666]"
57876,"[1073, 403, 627, 627, 1014]"
57877,"[627, 1014]"
57878,[403]
57881,"[365, 403, 502, 365]"
57882,[981]
57883,"[191, 365, 1004]"
57884,"[1073, 1073, 403, 1014, 502]"
57886,[365]
57887,"[1073, 957, 502, 502, 365]"
57888,"[191, 1014, 216, 627]"
57890,"[725, 1073, 1073, 502, 1014]"
57891,"[1073, 1014, 957, 1004]"
57892,"[502, 607, 627, 1014]"
57893,"[666, 1073]"
57894,"[1073, 1004, 365, 627, 502]"
57895,"[365, 1073, 365, 1004]"
57896,[502]
57897,"[1014, 403, 403]"
57898,"[365, 365, 627, 1014, 1014]"
57900,"[1014, 403, 627, 306, 957]"
57901,"[957, 627, 502]"
57902,[1073]
57904,[627]
57908,"[627, 1073, 502, 1014, 1004]"
57909,"[365, 957, 1004]"
57912,"[957, 1004]"
57913,"[502, 1004]"
57914,"[258, 1014, 502, 365]"
57916,[1004]
57917,"[365, 502, 627, 365, 502]"
57918,[1014]
57919,"[502, 502, 502]"
57920,"[403, 365]"
57922,[1073]
57923,"[365, 1073]"
57924,"[671, 191, 502, 502, 295]"
57925,[1014]
57926,"[365, 627]"
57927,[625]
57928,"[502, 1073, 1004]"
57929,"[627, 1004, 957, 365]"
57930,"[1014, 1014, 1014, 502]"
57931,"[957, 365, 646, 1014]"
57932,"[403, 957]"
57933,"[216, 305, 191, 365, 191]"
57935,"[251, 191, 365, 786, 403]"
57937,"[502, 502, 191]"
57939,"[1073, 1014, 502]"
57940,"[365, 365, 627, 1014, 1014]"
57941,"[1014, 1014, 1004, 982, 191]"
57942,[627]
57943,"[1073, 502]"
57944,"[1073, 957, 1004]"
57945,"[1014, 1004, 1004, 1004, 502]"
57946,[502]
57947,"[502, 191, 1014, 1004]"
57948,[403]
57949,"[191, 1004, 365]"
57950,"[1014, 311, 957]"
57951,"[311, 78, 191, 502]"
57952,"[403, 502]"
57953,[502]
57954,"[1073, 403, 957, 502]"
57956,"[191, 365, 365]"
57958,"[502, 1073, 1014]"
57959,"[365, 627, 191]"
57960,"[1073, 403, 403]"
57961,"[365, 502, 365, 311, 1014]"
57962,[705]
57963,"[627, 1073, 1014, 1014, 365]"
57964,"[1073, 191, 365, 191]"
57965,"[502, 957, 365]"
57966,[957]
57967,"[191, 191, 627]"
57968,"[365, 502]"
57969,"[705, 1004, 1004, 403, 403]"
57970,"[502, 403, 403, 957]"
57973,"[957, 502, 1073]"
57974,"[1014, 1014, 1004, 502]"
57975,[627]
57976,"[627, 502, 1073, 1014]"
57977,"[1073, 1014, 403, 627, 1004]"
57978,"[365, 1014, 1014]"
57979,"[1014, 1004, 1004, 502, 981]"
57980,[1014]
57981,[957]
57982,[627]
57983,"[251, 1073, 1073]"
57984,"[502, 502]"
57985,"[627, 502]"
57986,"[1073, 957, 502, 1004]"
57987,"[1073, 365, 1004]"
57988,"[403, 403, 365, 627, 627]"
57989,"[502, 1014]"
57990,"[403, 957, 982, 627, 1014]"
57992,"[1014, 35, 403]"
57993,"[403, 627]"
57994,[625]
57995,"[403, 502, 1014, 1004]"
57996,"[403, 627, 365]"
57997,"[365, 1073, 1014, 1004]"
57998,"[1073, 365]"
57999,"[502, 1004, 403, 365, 502]"
58000,"[773, 1004]"
58002,"[191, 1014]"
58003,[1014]
58004,"[786, 1004, 305, 78]"
58005,"[191, 403, 191, 191]"
58006,"[502, 502, 365, 191]"
58007,"[403, 403, 403, 957]"
58008,[957]
58009,"[1004, 191, 191]"
58010,"[365, 724, 403, 957]"
58012,"[403, 502]"
58014,[957]
58015,[191]
58016,[957]
58017,"[1073, 365, 502, 1004]"
58018,"[1073, 19, 502, 1014]"
58019,[1014]
58020,"[957, 191]"
58022,"[666, 1073, 957, 191]"
58023,"[981, 1004]"
58024,"[365, 1073, 1073, 1014, 1014]"
58025,"[671, 1014, 403, 627, 1004]"
58027,"[1073, 1073, 957]"
58028,"[705, 403, 365, 502]"
58029,[502]
58030,"[1073, 403, 403, 957, 365]"
58032,"[24, 1004, 627]"
58033,"[1073, 365]"
58034,"[191, 1073, 1073]"
58036,"[1073, 403, 957, 957, 1004]"
58038,[715]
58039,[1004]
58040,"[216, 365]"
58041,"[1073, 957, 1014, 365, 365]"
58042,"[403, 365, 502, 191, 365]"
58044,"[1014, 957]"
58046,"[191, 365, 502, 1004]"
58047,"[957, 365, 1073, 1014]"
58048,"[1073, 627, 258, 365, 502]"
58049,"[725, 652, 1073]"
58050,[1004]
58051,"[786, 607, 957]"
58052,"[1014, 1004]"
58053,"[725, 1004, 365, 502]"
58054,"[957, 502, 1014, 1004]"
58055,[627]
58057,"[403, 403, 502, 607]"
58058,"[403, 627, 502, 627, 1073]"
58059,"[403, 957, 646]"
58060,"[403, 725]"
58061,[502]
58062,"[957, 191, 365]"
58064,"[1073, 1073, 627, 502]"
58065,"[1073, 1073, 403, 957]"
58067,"[403, 671]"
58068,"[365, 502, 403, 1014]"
58069,"[502, 1004]"
58070,"[786, 502, 1073, 502]"
58071,"[1073, 1014, 35, 858]"
58073,[403]
58074,"[191, 365, 627, 777, 1073]"
58075,"[957, 191, 1014]"
58076,"[1073, 1014, 365, 365, 627]"
58077,"[1073, 1004, 365]"
58078,"[957, 627]"
58079,[502]
58080,"[1073, 365, 1014]"
58081,[1014]
58082,"[191, 191, 502, 1014, 1014]"
58084,"[403, 502, 365, 1014]"
58085,[1004]
58086,"[365, 627, 502, 1073, 1014]"
58087,"[957, 957, 627, 671]"
58088,"[627, 1014]"
58089,"[691, 1014, 365, 403, 627]"
58091,"[403, 502]"
58092,"[1073, 1073, 403, 365]"
58093,"[365, 502, 365, 1004]"
58095,"[251, 502, 365, 1073]"
58097,"[191, 957, 1014, 191]"
58098,"[403, 1004, 1004]"
58099,"[1004, 502, 365]"
58100,"[957, 1014, 1014, 1004, 1004]"
58101,"[365, 1014, 957, 627]"
58102,"[1073, 191, 957]"
58103,"[957, 365]"
58105,"[403, 627]"
58106,"[403, 403, 365]"
58107,"[1073, 403, 627]"
58109,"[666, 1014, 1004, 403, 365]"
58110,"[1073, 502, 24]"
58111,"[365, 365, 502, 627]"
58112,[1014]
58113,"[677, 191, 502, 1004]"
58114,[365]
58115,[1014]
58116,"[191, 1073, 403, 365, 365]"
58117,"[403, 1073, 306, 1014]"
58118,"[502, 957, 502, 502, 502]"
58119,"[1014, 1004, 191, 191, 627]"
58120,[365]
58121,[365]
58122,[957]
58123,"[365, 403]"
58124,"[365, 191, 403, 365, 78]"
58125,"[1073, 1014, 403, 365, 627]"
58126,"[1004, 502]"
58127,"[1004, 365]"
58128,"[35, 191, 403, 1014, 365]"
58129,"[403, 607, 191, 1004]"
58130,"[957, 258]"
58131,"[1073, 191, 365]"
58133,"[1014, 502]"
58134,"[677, 1014, 1004, 403, 403]"
58135,"[502, 982, 365]"
58136,[1004]
58137,"[627, 627, 1073, 1014, 1004]"
58139,"[403, 502, 1014, 1014]"
58140,"[403, 1004]"
58141,"[1073, 957, 1014]"
58142,[1014]
58143,"[403, 957, 365]"
58144,"[403, 627]"
58145,"[1014, 403, 627]"
58147,"[627, 365, 502, 1014]"
58151,"[1073, 627, 1014]"
58154,"[403, 403, 607, 957, 365]"
58155,"[403, 627, 305, 1004, 1004]"
58156,"[502, 1014, 1014]"
58158,"[671, 365]"
58159,"[191, 365, 725]"
58161,"[365, 365, 1073]"
58162,"[724, 1014, 1014, 627]"
58164,"[743, 1073, 403, 957, 627]"
58165,"[502, 502, 365, 502]"
58166,[403]
58167,"[1073, 627, 957]"
58168,"[957, 191, 365, 1004]"
58169,"[403, 502, 365]"
58170,"[743, 403, 403, 858]"
58171,"[359, 1004]"
58172,"[403, 403, 1014, 1014]"
58173,"[705, 1073, 359]"
58174,"[677, 1004, 1004]"
58175,"[607, 957, 502, 1073, 1073]"
58176,"[1014, 1004]"
58177,"[502, 365, 502, 502, 1014]"
58178,"[365, 1004]"
58179,"[1014, 1004, 957, 365, 365]"
58180,"[365, 502, 365, 1004, 1004]"
58181,"[1014, 1004, 403, 502]"
58182,"[957, 666, 1014]"
58184,"[957, 627, 502]"
58185,"[502, 365, 1014]"
58187,[191]
58188,"[365, 365, 957, 1004, 1004]"
58189,"[1073, 1073]"
58190,"[365, 1073, 957, 1014, 1014]"
58192,"[403, 191]"
58193,"[957, 502]"
58194,[1073]
58195,"[627, 403]"
58199,[191]
58200,[1004]
58201,"[191, 365, 502, 1004, 1004]"
58203,"[1014, 627, 502, 191]"
58204,"[403, 1014, 1014]"
58205,[502]
58206,[24]
58207,"[725, 1004]"
58208,[1073]
58209,"[403, 403, 502, 627, 1014]"
58210,"[1014, 365, 403, 1004, 1004]"
58211,[191]
58213,"[627, 1014, 502]"
58214,"[1014, 957]"
58218,"[627, 403, 957]"
58219,[403]
58220,"[403, 365, 365, 1014]"
58221,"[1014, 1014, 957, 365, 1004]"
58222,"[403, 957, 365]"
58224,"[403, 365, 957, 1014, 1014]"
58225,"[1073, 403, 627]"
58228,"[1073, 1014, 403]"
58229,"[191, 502, 191, 403]"
58230,"[627, 365, 502, 1073, 1014]"
58231,[1004]
58232,"[743, 1073, 365, 1014, 1014]"
58233,"[1073, 1014, 1004, 403]"
58234,"[403, 1073, 502]"
58235,"[502, 311, 627, 365, 647]"
58236,"[365, 627]"
58238,"[1073, 502, 957]"
58239,"[191, 627, 403, 403, 365]"
58240,"[957, 502, 1004]"
58241,"[627, 1073]"
58242,"[705, 403]"
58243,"[1073, 191, 1014, 365, 1004]"
58244,"[365, 365, 403]"
58245,"[1014, 403, 502]"
58246,"[365, 403, 403, 502, 1014]"
58247,"[365, 191]"
58248,[1073]
58249,"[403, 295, 957, 1004]"
58250,"[627, 1073, 191, 1014, 1014]"
58253,"[365, 365]"
58256,"[502, 957, 957, 365, 1004]"
58257,"[1073, 1014, 1004]"
58258,[1073]
58259,[627]
58260,"[627, 365, 365, 365, 1004]"
58261,"[1014, 502, 365, 1004]"
58262,"[1073, 403, 957, 502]"
58263,"[403, 365]"
58264,"[365, 365, 627, 1014]"
58265,"[403, 1004]"
58266,"[1073, 1073]"
58267,"[715, 647, 403]"
58268,"[1014, 1004, 403, 627]"
58269,"[957, 502, 502]"
58271,"[502, 627, 957, 191]"
58272,"[403, 502, 957]"
58273,"[1073, 1014, 1014, 1004, 365]"
58274,"[403, 957, 502, 365]"
58275,"[1073, 1004, 1004, 403]"
58276,"[403, 403, 1014, 1004]"
58277,"[1073, 403, 295, 502, 365]"
58278,[365]
58279,"[502, 1004]"
58280,"[191, 365, 1014, 1004]"
58281,"[1014, 1004, 1004, 365, 365]"
58282,[1073]
58283,"[957, 1004]"
58284,"[502, 365, 1004]"
58285,"[403, 403, 625, 1004]"
58286,[1014]
58287,"[1014, 365]"
58290,"[365, 403, 365]"
58291,"[502, 502]"
58292,"[627, 502, 251]"
58293,"[403, 403, 403, 502]"
58294,"[691, 191, 627, 191, 191]"
58295,"[502, 1014, 1014]"
58297,"[365, 365, 365, 191]"
58298,"[365, 1073, 403, 191]"
58300,"[1073, 1073, 957, 1004]"
58301,"[1004, 191, 627]"
58303,"[1004, 365, 403, 403]"
58304,"[957, 365, 502, 1014]"
58305,"[1073, 403, 365]"
58306,"[403, 365, 365, 1014]"
58307,"[403, 502, 1004, 1004]"
58309,"[24, 403, 627, 502, 365]"
58310,"[1073, 403, 957, 1014, 1004]"
58311,"[1073, 365, 403, 957]"
58313,"[1073, 1004, 502]"
58314,"[730, 1073, 35, 957]"
58315,"[365, 1004, 365, 365]"
58316,"[957, 1004]"
58317,[1073]
58318,"[365, 191]"
58319,"[403, 365, 607, 502, 502]"
58320,[403]
58321,"[305, 627, 1073]"
58322,"[957, 365, 191, 1014]"
58323,"[365, 365, 627]"
58324,[957]
58325,"[666, 1073, 191, 502]"
58326,"[191, 957, 957, 191, 1004]"
58327,"[502, 502, 502, 1014]"
58328,"[365, 1073, 1073, 403, 957]"
58330,"[35, 403, 502, 502, 981]"
58331,"[403, 365, 627, 1014]"
58332,"[365, 1004]"
58334,[677]
58336,"[502, 957, 1004]"
58337,"[957, 365, 730, 1014, 1004]"
58339,"[1073, 403, 502, 502, 1004]"
58340,[1073]
58341,"[502, 1073, 957]"
58342,"[627, 502, 403]"
58343,"[1073, 403, 403]"
58345,"[957, 957, 502]"
58346,[1004]
58348,"[403, 957, 1073, 1004, 1004]"
58350,"[403, 403, 1004]"
58352,[957]
58353,"[957, 502, 365, 627, 191]"
58356,"[1073, 365]"
58357,"[191, 365, 957, 1014, 1014]"
58358,"[403, 191, 502]"
58359,"[1014, 1014, 1004, 191]"
58360,"[1014, 403, 403, 627]"
58362,"[1014, 1014, 403, 365, 502]"
58364,"[1073, 1073, 1014, 216, 365]"
58365,[627]
58366,"[365, 607, 191, 1014, 1004]"
58367,"[1014, 957, 365]"
58368,"[191, 403, 957, 957, 365]"
58369,"[365, 502, 1004]"
58370,[1004]
58372,"[403, 957, 502, 1014]"
58373,"[715, 191, 403, 1004]"
58374,"[957, 365, 191, 191, 1014]"
58375,[306]
58377,"[403, 365, 502, 981, 1004]"
58378,"[403, 957, 957]"
58379,"[957, 671, 1014, 1014, 1014]"
58381,"[24, 502, 1073, 957, 191]"
58382,"[403, 403]"
58383,"[957, 365, 191, 365]"
58384,"[191, 957, 1014]"
58385,"[502, 191, 191, 1004]"
58386,"[365, 957, 627, 1004]"
58387,"[403, 1014]"
58388,"[78, 502, 502, 365, 1004]"
58389,"[502, 957, 502, 1073]"
58390,"[365, 1073, 1014, 1014]"
58391,"[957, 957, 191, 1014]"
58392,"[403, 403, 191]"
58393,"[646, 1073]"
58394,"[403, 191, 1014]"
58395,"[743, 1004, 191, 502]"
58396,"[1014, 365, 1004]"
58397,"[502, 730, 691, 1014, 502]"
58398,[403]
58399,"[957, 646, 1073]"
58400,"[502, 1073, 403, 1014]"
58401,"[191, 1014]"
58402,"[502, 627]"
58403,[646]
58404,"[216, 607, 365]"
58405,"[403, 1073, 1073, 1004, 1004]"
58406,"[403, 403, 403, 957, 502]"
58407,"[403, 403]"
58408,"[1014, 1014, 1014, 1014, 403]"
58409,"[191, 403, 625, 365]"
58410,[1004]
58411,"[365, 403, 305, 502]"
58413,"[403, 365, 1004, 1004]"
58414,"[403, 957, 191, 1004]"
58415,[365]
58416,"[365, 502, 502]"
58417,"[957, 365, 502, 1004]"
58418,"[1014, 502]"
58419,[403]
58420,[35]
58421,"[652, 1073, 365, 191]"
58422,"[627, 1014, 1004]"
58423,"[365, 191, 1004]"
58424,"[1073, 365, 1004, 1004]"
58425,"[403, 403, 365, 359]"
58426,"[403, 365, 365]"
58428,"[365, 1014]"
58429,"[191, 502, 1004]"
58430,"[627, 1004]"
58431,"[191, 1073, 1073, 627]"
58432,[502]
58433,"[777, 1073, 957, 365, 191]"
58434,[502]
58435,"[627, 627, 627, 1004]"
58437,"[1073, 627, 365, 1014]"
58438,"[1014, 1004]"
58439,[365]
58440,"[403, 627, 1004]"
58441,"[671, 1073, 1014, 1004]"
58442,"[502, 403, 502]"
58443,"[403, 627]"
58444,"[365, 715, 1073, 365]"
58445,"[627, 957, 627]"
58446,[403]
58447,[957]
58448,"[365, 1004]"
58449,"[403, 625, 1014, 1004]"
58450,"[365, 1073, 1014, 1004, 1004]"
58451,[502]
58452,"[191, 365, 1014, 502]"
58454,"[403, 647, 1073]"
58455,[502]
58459,[365]
58460,"[786, 403, 627, 502]"
58461,"[1073, 365, 191, 502, 627]"
58463,"[1014, 1004, 403, 957, 191]"
58464,"[403, 305, 957, 1073]"
58465,"[403, 78]"
58466,"[957, 1004, 1004]"
58467,"[957, 647, 365, 365, 1004]"
58468,"[1073, 191, 403]"
58470,[1004]
58471,"[365, 705, 1014, 1004, 1004]"
58473,"[502, 365]"
58474,"[403, 502, 627]"
58476,"[647, 1073, 502, 957, 957]"
58478,"[403, 957]"
58479,"[403, 365, 1004]"
58480,"[365, 191]"
58481,"[1073, 403, 191]"
58482,"[403, 403, 1014, 1014, 1014]"
58483,"[365, 365]"
58484,"[1004, 403]"
58485,"[403, 1014]"
58486,"[957, 627, 1014, 1014]"
58487,"[403, 957]"
58488,[1014]
58489,"[1073, 191, 191]"
58491,"[19, 311, 191, 502, 1073]"
58493,"[1014, 1014, 403, 957, 365]"
58494,"[1014, 1014]"
58495,"[359, 627]"
58496,[1073]
58497,"[1004, 24, 191, 365]"
58498,"[725, 1014, 1014, 502, 627]"
58499,"[403, 1004]"
58500,"[1073, 1073]"
58504,"[1014, 403, 1004]"
58505,"[403, 191, 365]"
58506,"[403, 403, 365]"
58507,"[957, 502]"
58508,[403]
58509,"[403, 403, 957, 957, 1073]"
58510,"[403, 1014]"
58512,"[24, 403, 403, 957, 1004]"
58513,"[403, 191, 1004]"
58514,[1014]
58515,"[365, 403, 1014]"
58516,"[957, 627, 1073, 1014]"
58517,"[403, 957, 365]"
58518,"[1014, 1014, 957, 502, 1004]"
58519,"[1073, 502, 1014]"
58521,[627]
58522,[19]
58524,[627]
58525,[365]
58526,"[191, 365, 1004]"
58527,"[705, 403, 1014]"
58528,"[365, 502, 191, 957, 1014]"
58529,"[502, 305, 671, 1014]"
58530,"[365, 365, 502, 403, 627]"
58531,[957]
58532,[502]
58533,"[647, 365, 1014]"
58536,"[403, 627]"
58537,"[647, 403, 957, 627]"
58539,"[957, 957, 191]"
58540,"[403, 365]"
58541,"[403, 625, 957, 365, 1014]"
58542,"[365, 715, 1004, 1004]"
58543,"[1073, 1004, 1004, 191, 365]"
58544,"[403, 502, 1014, 627, 627]"
58546,[24]
58547,[1004]
58548,"[1004, 957, 191, 191]"
58549,"[957, 1014, 1014, 1014, 1004]"
58551,"[403, 502, 502, 365, 1014]"
58552,"[403, 627, 502]"
58553,[957]
58554,"[1014, 502, 502, 502]"
58555,"[403, 627, 1073]"
58556,[1073]
58557,[957]
58558,"[652, 1004]"
58559,"[1073, 1014, 1014, 502]"
58560,[403]
58561,"[1073, 403, 305]"
58562,"[1073, 403, 502, 191, 191]"
58563,[403]
58564,"[403, 403]"
58566,"[1014, 1004]"
58569,"[403, 627, 365, 1014, 1004]"
58572,[403]
58573,"[502, 957]"
58574,"[191, 365, 627, 743, 1014]"
58575,"[403, 502, 957, 502, 1014]"
58576,[502]
58577,"[1073, 35, 403, 502, 365]"
58578,[1014]
58580,"[777, 191, 1004, 1004]"
58581,"[365, 403, 311]"
58582,"[365, 365]"
58584,"[724, 403, 403, 1004, 1004]"
58585,"[1073, 1073, 858, 365, 365]"
58587,"[403, 191]"
58588,[743]
58589,"[1073, 858]"
58590,"[403, 957, 627, 502]"
58591,"[24, 502, 502]"
58592,"[627, 365, 403, 1014]"
58593,"[1014, 403, 365]"
58594,[1004]
58596,"[666, 1073, 365, 365, 502]"
58597,"[1014, 1004, 403, 365]"
58598,"[725, 403, 1014]"
58599,"[677, 1073, 403, 502, 1014]"
58600,"[365, 502]"
58601,"[502, 365, 1004]"
58602,[1004]
58603,"[957, 1014]"
58604,"[627, 403, 1014]"
58605,"[1073, 365, 1014, 1004, 1004]"
58606,"[305, 1004, 1004]"
58607,"[403, 502, 1073]"
58608,"[957, 957]"
58609,"[1073, 1014, 502, 957, 502]"
58610,"[1073, 1073, 403, 627, 258]"
58611,[1004]
58612,"[1073, 403, 957, 502]"
58613,"[365, 403, 403, 957]"
58614,"[403, 502, 1014]"
58615,"[191, 365, 403, 1014]"
58616,"[1073, 1004, 1004]"
58617,"[502, 627, 957, 365, 1014]"
58618,"[191, 403, 957, 502, 502]"
58619,"[957, 365, 365, 502, 502]"
58620,"[773, 957, 502, 646, 1004]"
58621,"[957, 1014, 1014, 365, 627]"
58622,"[403, 957, 1004]"
58623,"[502, 403]"
58625,[957]
58626,"[1073, 1073, 1004]"
58627,[1073]
58628,"[251, 502]"
58629,[1014]
58630,[957]
58631,"[403, 403, 957]"
58632,"[365, 1073, 1014, 1014, 1004]"
58634,"[1014, 359]"
58635,"[502, 957]"
58636,"[365, 627, 1073]"
58637,"[502, 502, 502, 1004, 1004]"
58639,"[1073, 403, 1004]"
58641,"[191, 502, 365]"
58643,"[191, 403, 957, 1073]"
58644,"[982, 365, 502, 502]"
58645,"[191, 1073, 365, 627, 1014]"
58646,[365]
58647,"[1073, 365]"
58648,"[403, 403, 1014, 365]"
58650,"[1073, 1073, 1073, 365, 359]"
58651,[365]
58652,"[1004, 403, 191, 502]"
58653,"[403, 724, 1014]"
58654,[295]
58655,[365]
58656,[191]
58657,"[647, 1014]"
58658,"[777, 403, 502, 1004, 502]"
58660,"[1073, 365, 1014]"
58661,"[365, 981, 1073, 1014]"
58662,"[365, 502, 1004]"
58663,"[625, 365]"
58664,"[1073, 365, 365, 1004]"
58665,"[1014, 403]"
58666,"[403, 403, 403, 627]"
58669,"[403, 957]"
58670,"[1073, 1073, 365]"
58671,[1014]
58672,[191]
58673,"[627, 627, 191, 502]"
58674,"[652, 1004, 403]"
58675,"[365, 627, 1004, 403, 957]"
58676,"[403, 957, 627, 365]"
58677,"[1014, 1014, 191]"
58678,"[627, 365, 957, 1004]"
58679,"[403, 191]"
58682,"[1014, 1014, 502, 365]"
58683,"[365, 1073, 403, 957, 1014]"
58684,"[502, 191]"
58685,"[403, 957]"
58686,[1004]
58687,"[403, 1014, 1014]"
58688,[502]
58690,"[502, 1004]"
58691,"[365, 957, 957]"
58692,"[1073, 365, 627]"
58693,[627]
58694,"[1073, 1014, 502, 365]"
58695,"[403, 858, 191, 627, 1014]"
58696,[365]
58697,[502]
58698,"[1073, 1073, 403, 627, 191]"
58699,[191]
58700,"[365, 403]"
58701,"[403, 502, 1004]"
58702,[191]
58703,"[1014, 627]"
58704,"[1073, 1073, 1014, 403, 502]"
58705,"[403, 957, 502, 1073, 502]"
58706,"[502, 957, 1014, 1004]"
58707,"[19, 957, 1073]"
58708,"[627, 191]"
58709,"[957, 1014, 365, 502]"
58710,"[627, 1073]"
58711,"[403, 403, 403, 365, 502]"
58712,"[1073, 1073, 306, 957]"
58713,"[724, 1073, 1004, 403, 403]"
58715,"[1014, 403, 365, 502, 627]"
58716,[1014]
58717,"[403, 1004]"
58720,"[502, 365, 777, 1014, 1014]"
58721,"[403, 306, 365, 1004]"
58722,"[502, 403, 365, 607]"
58723,"[403, 957, 365]"
58724,"[777, 306, 365]"
58725,[705]
58726,"[365, 1004, 1004]"
58728,"[627, 1073, 1004]"
58729,"[724, 365, 502, 957, 191]"
58730,[403]
58732,"[403, 365, 1073, 191, 627]"
58733,"[403, 365, 403, 403]"
58734,[502]
58735,[1014]
58736,"[1073, 1014, 502]"
58737,"[1004, 365]"
58738,"[365, 1014]"
58740,"[1073, 1004, 1004]"
58741,[365]
58742,"[403, 1004]"
58743,"[957, 78]"
58744,"[627, 1073, 191, 502]"
58745,"[365, 1073, 957, 1014]"
58746,"[627, 365, 359, 1014, 1004]"
58747,"[365, 365, 311, 1014, 502]"
58748,"[1073, 1014, 1014, 1014, 191]"
58749,"[403, 502, 365, 1014, 1004]"
58750,"[365, 627, 78, 1073, 1014]"
58751,"[1004, 982, 502, 365]"
58752,"[1073, 1073]"
58753,"[502, 982, 1004]"
58754,"[365, 24, 1073, 1014]"
58756,[627]
58757,"[730, 502, 502, 1014]"
58759,[365]
58760,[365]
58761,"[191, 502, 1004]"
58762,"[743, 1073, 1004, 365]"
58764,"[1073, 1014, 957, 1004]"
58765,"[251, 191]"
58766,"[1073, 191, 627]"
58767,"[403, 957, 191, 502]"
58768,"[1014, 365, 403, 403, 957]"
58769,"[1073, 1014, 957, 502]"
58770,"[957, 1014]"
58773,"[365, 1004]"
58774,"[1073, 858, 1014]"
58775,[365]
58776,"[365, 502, 1004]"
58777,"[1014, 502, 365]"
58778,"[786, 1073, 403, 403, 502]"
58779,"[981, 1004]"
58780,"[1073, 403, 957, 957]"
58781,"[957, 627]"
58783,"[1073, 1014]"
58784,"[258, 502, 365, 403, 1004]"
58785,"[502, 1004]"
58786,[502]
58787,[191]
58788,"[502, 502, 1004]"
58790,[365]
58792,[191]
58793,[502]
58795,"[365, 1014, 403]"
58796,"[1014, 1014, 982, 1004]"
58797,"[730, 858, 957, 957, 365]"
58798,"[652, 1014]"
58799,"[1014, 1004, 1004]"
58800,"[957, 191, 365, 671]"
58802,"[647, 1073, 403]"
58804,"[677, 403]"
58805,"[1073, 403, 502]"
58806,[1014]
58807,"[403, 957, 1073, 1073, 1073]"
58808,"[1073, 365, 957, 365]"
58809,"[191, 191, 1014, 1014]"
58810,"[403, 957]"
58811,"[652, 403, 607, 191, 365]"
58813,"[258, 191, 251, 627, 1014]"
58814,"[1073, 627]"
58815,"[191, 365, 1004]"
58816,"[191, 365, 1073, 1014]"
58817,"[957, 1004, 1004]"
58818,[403]
58820,"[403, 957, 627]"
58821,[365]
58823,"[403, 1073]"
58824,[957]
58825,"[403, 627]"
58826,"[786, 365, 1073]"
58827,"[627, 1004]"
58828,"[743, 1073, 191, 365, 627]"
58829,"[1073, 1014]"
58830,"[191, 1014, 1004]"
58831,"[365, 403, 715, 1004]"
58832,"[627, 502, 957, 1004]"
58834,"[957, 957, 365, 502]"
58835,"[403, 502, 1004]"
58837,"[1014, 1014, 502, 24, 502]"
58838,"[403, 502, 1014, 1004]"
58839,[502]
58840,"[403, 957, 627]"
58841,"[1073, 1073]"
58842,"[403, 403, 1004]"
58843,[1014]
58844,"[365, 502, 502, 1004]"
58845,"[365, 627]"
58846,"[1073, 1004]"
58847,"[403, 957, 957, 365, 1014]"
58848,"[1073, 1073, 403, 365, 1004]"
58849,"[403, 607, 957]"
58850,"[403, 365, 627]"
58851,"[777, 1073]"
58852,"[403, 1004]"
58853,"[1073, 403, 403, 627]"
58854,[502]
58855,[715]
58856,"[191, 403, 957, 502, 365]"
58857,"[365, 725, 1014]"
58858,"[1004, 403, 403, 627, 957]"
58859,[1004]
58860,"[957, 957, 365]"
58861,[957]
58862,"[671, 1073, 191]"
58863,"[1014, 403, 365, 627]"
58864,[502]
58865,"[1073, 1014, 957, 502]"
58866,"[403, 957]"
58868,"[1073, 1004, 403, 957, 191]"
58869,[957]
58870,"[365, 743, 1014, 1014]"
58871,"[1073, 502, 502, 502, 1004]"
58872,"[403, 502, 957, 365, 365]"
58873,"[403, 403, 982, 627, 1004]"
58874,"[403, 365]"
58875,"[677, 1073, 1004, 502, 957]"
58876,[1014]
58878,"[403, 403, 957]"
58879,[777]
58881,"[365, 957]"
58882,[191]
58883,[957]
58884,"[1014, 1014, 957, 502, 627]"
58885,"[957, 191, 365, 1073, 1014]"
58887,"[1014, 403, 403]"
58889,"[1073, 1014, 1004, 365]"
58890,"[1014, 1004]"
58892,"[403, 365, 403, 403, 957]"
58893,"[1014, 1004, 403]"
58894,[403]
58895,"[625, 646, 1004]"
58896,"[502, 1014, 982, 957]"
58897,"[1073, 607, 502, 1014, 1014]"
58898,"[1073, 1073, 403, 502, 627]"
58899,"[730, 1073, 365]"
58901,"[258, 502, 627, 1073, 1014]"
58902,"[1073, 1014, 957]"
58903,"[403, 191, 1073]"
58904,"[191, 957, 191, 1004]"
58905,[403]
58907,"[1014, 627]"
58908,"[1004, 191]"
58909,"[725, 258, 502]"
58910,"[677, 403, 957, 502, 1004]"
58911,"[403, 502]"
58912,"[647, 647, 1014, 1004, 502]"
58913,[627]
58914,"[403, 502, 365, 1073]"
58915,"[777, 1014, 365]"
58916,"[1014, 1014, 1004, 403, 957]"
58919,[403]
58920,"[403, 403, 78]"
58921,"[724, 191, 365, 1004, 1004]"
58922,"[724, 1073, 403, 957, 502]"
58923,[1004]
58924,[957]
